Year/Month/Day Hour:Minute:Second.Millisecond,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_0/Channel_2.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_3/Channel_0.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_1/Channel_3.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_0/Channel_2.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_3/Channel_5.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_34/Chip_0/Channel_1.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_34/Chip_1/Channel_0.actual.value,
Year/Month/Day Hour:Minute:Second.Millisecond,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_0/Channel_2,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_3/Channel_0,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_1/Channel_3,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_0/Channel_2,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_3/Channel_5,cms_mtdtf_dcs_1:MTRS/MTD_TIF_34/Chip_0/Channel_1,cms_mtdtf_dcs_1:MTRS/MTD_TIF_34/Chip_1/Channel_0,
2023/08/10 12:58:38.000,,,,,,18.5126953125,21.9931640625,
2023/08/10 12:58:40.000,,,,,,18.51171875,21.9873046875,
2023/08/10 12:58:44.000,22.7353515625,22.0087890625,,,,18.5126953125,21.962890625,
2023/08/10 12:58:47.000,22.736328125,22.015625,,,,,,
2023/08/10 12:58:51.000,22.71484375,22.001953125,,,,,,
2023/08/10 12:58:56.000,22.7001953125,22,,,,,,
2023/08/10 12:58:59.000,22.681640625,21.9873046875,,,,,,
2023/08/10 12:59:05.000,22.6552734375,21.974609375,,,,,,
2023/08/10 12:59:06.000,,,,,,18.5107421875,21.943359375,
2023/08/10 12:59:08.000,,,,,,,21.9267578125,
2023/08/10 12:59:10.000,,,,,,18.5166015625,21.9169921875,
2023/08/10 12:59:14.000,,,,,,18.5078125,21.8974609375,
2023/08/10 12:59:16.000,,,,,,18.517578125,21.90625,
2023/08/10 12:59:18.000,,,,,,18.515625,21.8984375,
2023/08/10 12:59:19.000,,,22.2783203125,22.05859375,22.02734375,,,
2023/08/10 12:59:20.000,22.6171875,21.9521484375,,,,,,
2023/08/10 12:59:24.000,,,,,,18.5126953125,21.8720703125,
2023/08/10 12:59:26.000,,,,,,18.5087890625,21.8662109375,
2023/08/10 12:59:28.000,,,,,,18.517578125,21.861328125,
2023/08/10 12:59:30.000,,,,,,18.51953125,,
2023/08/10 12:59:34.000,,,,,,18.51171875,21.8388671875,
2023/08/10 12:59:36.000,,,,,,18.513671875,21.814453125,
2023/08/10 12:59:39.000,,,,,,18.5126953125,21.845703125,
2023/08/10 12:59:40.000,,,22.1884765625,22.009765625,21.9482421875,,,
2023/08/10 12:59:41.000,,,22.2080078125,22.005859375,,,,
2023/08/10 12:59:43.000,22.53125,21.90234375,,,,,,
2023/08/10 12:59:44.000,,,,,,18.513671875,21.814453125,
2023/08/10 12:59:45.000,,,22.181640625,21.9912109375,21.931640625,,,
2023/08/10 12:59:46.000,22.5244140625,21.8916015625,,,,,,
2023/08/10 12:59:48.000,,,,,,,21.8212890625,
2023/08/10 12:59:50.000,,,,,,18.515625,21.8095703125,
2023/08/10 12:59:53.000,,,,,,18.5234375,21.791015625,
2023/08/10 12:59:56.000,,,,,,18.517578125,21.7802734375,
2023/08/10 12:59:58.000,,,,,,18.521484375,21.7822265625,
2023/08/10 13:00:00.000,,,22.1513671875,21.9658203125,21.8876953125,,,
2023/08/10 13:00:01.000,22.4833984375,21.8740234375,,,,,,
2023/08/10 13:00:04.000,,,,,,18.5234375,21.751953125,
2023/08/10 13:00:06.000,,,,,,,21.7734375,
2023/08/10 13:00:08.000,,,,,,18.5205078125,21.748046875,
2023/08/10 13:00:10.000,,,,,,18.515625,21.76171875,
2023/08/10 13:00:14.000,,,,,,18.513671875,21.7392578125,
2023/08/10 13:00:16.000,,,,,,18.521484375,21.73046875,
2023/08/10 13:00:19.000,,,,,,18.5244140625,,
2023/08/10 13:00:21.000,,,,,,18.521484375,21.7255859375,
2023/08/10 13:00:24.000,22.400390625,21.830078125,,,,,,
2023/08/10 13:00:27.000,22.40234375,21.83203125,,,,,,
2023/08/10 13:00:28.000,,,,,,18.5263671875,21.7001953125,
2023/08/10 13:00:30.000,,,,,,18.521484375,21.697265625,
2023/08/10 13:00:33.000,,,,,,18.51953125,21.69140625,
2023/08/10 13:00:36.000,,,,,,18.5234375,21.6875,
2023/08/10 13:00:38.000,,,,,,18.533203125,21.6865234375,
2023/08/10 13:00:40.000,,,,,,18.5283203125,21.6767578125,
2023/08/10 13:00:45.000,,,,,,18.5205078125,21.6689453125,
2023/08/10 13:00:47.000,,,,,,18.5283203125,21.65625,
2023/08/10 13:00:48.000,22.3369140625,21.7890625,,,,,,
2023/08/10 13:00:51.000,22.3349609375,21.7880859375,,,,,,
2023/08/10 13:00:54.000,,,,,,18.5205078125,21.6552734375,
2023/08/10 13:00:55.000,22.3154296875,21.783203125,,,,,,
2023/08/10 13:00:59.000,22.3017578125,21.775390625,,,,,,
2023/08/10 13:01:05.000,22.2841796875,21.7578125,,,,,,
2023/08/10 13:01:07.000,,,21.8876953125,21.779296875,21.669921875,,,
2023/08/10 13:01:08.000,22.275390625,,,,,,,
2023/08/10 13:01:11.000,,21.740234375,,,,,,
2023/08/10 13:01:16.000,22.255859375,21.7392578125,,,,,,
2023/08/10 13:01:19.000,22.2412109375,21.7255859375,,,,,,
2023/08/10 13:01:25.000,22.2255859375,21.7236328125,,,,,,
2023/08/10 13:01:29.000,22.2041015625,21.7060546875,,,,,,
2023/08/10 13:01:33.000,,,21.7880859375,21.7138671875,21.62109375,,,
2023/08/10 13:01:34.000,22.19921875,21.701171875,,,,,,
2023/08/10 13:01:37.000,22.1845703125,21.69140625,,,,,,
2023/08/10 13:01:39.000,,,21.7705078125,21.703125,21.6044921875,,,
2023/08/10 13:01:40.000,22.1953125,21.6904296875,,,,,,
2023/08/10 13:01:44.000,,,,,,18.521484375,21.51953125,
2023/08/10 13:01:46.000,22.1708984375,21.68359375,,,,18.5283203125,21.5126953125,
2023/08/10 13:01:49.000,22.16796875,21.6748046875,,,,,,
2023/08/10 13:01:51.000,,,21.73828125,21.6728515625,21.583984375,,,
2023/08/10 13:01:53.000,22.142578125,21.6650390625,,,,,,
2023/08/10 13:01:56.000,,,,,,,21.48046875,
2023/08/10 13:01:58.000,,,,,,18.53515625,21.5078125,
2023/08/10 13:02:00.000,,,,,,18.5283203125,21.48046875,
2023/08/10 13:02:05.000,,,,,,18.5263671875,21.4521484375,
2023/08/10 13:02:07.000,,,,,,18.5302734375,21.4599609375,
2023/08/10 13:02:08.000,22.091796875,21.638671875,,,,,,
2023/08/10 13:02:11.000,22.0927734375,21.6396484375,,,,,,
2023/08/10 13:02:14.000,,,,,,18.5263671875,21.447265625,
2023/08/10 13:02:15.000,22.0830078125,21.630859375,,,,,,
2023/08/10 13:02:19.000,22.0673828125,21.625,,,,,,
2023/08/10 13:02:24.000,,,,,,18.541015625,21.41796875,
2023/08/10 13:02:26.000,,,,,,18.533203125,21.40625,
2023/08/10 13:02:28.000,,,,,,18.529296875,21.421875,
2023/08/10 13:02:29.000,22.05859375,21.6025390625,,,,,,
2023/08/10 13:02:31.000,22.05078125,,,,,,,
2023/08/10 13:02:36.000,22.0400390625,21.59375,,,,,,
2023/08/10 13:02:39.000,22.0380859375,21.5830078125,,,,,,
2023/08/10 13:02:40.000,,,,,,18.533203125,21.365234375,
2023/08/10 13:02:44.000,,,,,,18.5263671875,21.3515625,
2023/08/10 13:02:46.000,,,,,,18.5283203125,21.36328125,
2023/08/10 13:02:48.000,,,,,,18.525390625,21.373046875,
2023/08/10 13:02:49.000,,,21.5439453125,21.5439453125,21.4248046875,,,
2023/08/10 13:02:50.000,21.9892578125,21.5654296875,,,,,,
2023/08/10 13:02:54.000,,,,,,18.5341796875,21.3623046875,
2023/08/10 13:02:55.000,,,21.5556640625,21.5048828125,21.421875,,,
2023/08/10 13:02:56.000,21.982421875,21.548828125,,,,,,
2023/08/10 13:02:58.000,,,,,,18.5283203125,21.3505859375,
2023/08/10 13:03:00.000,,,,,,18.5341796875,21.3193359375,
2023/08/10 13:03:03.000,,,,,,18.541015625,21.3251953125,
2023/08/10 13:03:06.000,,,,,,18.5341796875,21.3232421875,
2023/08/10 13:03:08.000,,,,,,18.533203125,,
2023/08/10 13:03:11.000,21.94921875,21.5283203125,,,,18.53515625,21.302734375,
2023/08/10 13:03:15.000,21.927734375,21.51953125,,,,,,
2023/08/10 13:03:19.000,21.923828125,21.5107421875,,,,,,
2023/08/10 13:03:25.000,21.904296875,21.5009765625,,,,,,
