Year/Month/Day Hour:Minute:Second.Millisecond,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_0/Channel_2.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_0/Channel_2.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_34/Chip_1/Channel_0.actual.value,
Year/Month/Day Hour:Minute:Second.Millisecond,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_0/Channel_2,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_0/Channel_2,cms_mtdtf_dcs_1:MTRS/MTD_TIF_34/Chip_1/Channel_0,
2023/08/24 10:14:06.000,,-32.2255859375,,
2023/08/24 10:19:33.000,,-32.1884765625,,
2023/08/24 10:24:41.000,,-32.52734375,,
2023/08/24 10:24:49.000,,-32.3515625,,
2023/08/24 11:27:33.000,,-30.548828125,,
2023/08/24 10:48:03.000,,-31.34765625,,
2023/08/24 10:58:19.000,,-30.83984375,,
2023/08/24 10:58:29.000,,-30.873046875,,
2023/08/24 11:03:11.000,,-31.6220703125,,
2023/08/24 11:03:21.000,,-31.4912109375,,
2023/08/24 11:08:35.000,,-31.2216796875,,
2023/08/24 11:13:29.000,,-31.22265625,,
2023/08/24 11:13:35.000,,-30.7109375,,
2023/08/24 11:18:38.000,,-31.193359375,,
2023/08/24 11:18:45.000,,-31.1826171875,,
2023/08/24 11:23:51.000,,-31.1689453125,,
2023/08/24 11:23:57.000,,-31.203125,,
2023/08/24 10:14:09.000,,-32.25390625,,
2023/08/24 10:14:25.000,,-32.31640625,,
2023/08/24 10:19:47.000,,-32.146484375,,
2023/08/24 10:19:57.000,,-32.130859375,,
2023/08/24 10:24:57.000,,-32.3232421875,,
2023/08/24 11:28:01.000,,-30.310546875,,
2023/08/24 11:33:57.000,,-29.177734375,,
2023/08/24 11:34:05.000,,-29.2138671875,,
2023/08/24 10:37:29.000,,-32.1875,,
2023/08/24 10:37:37.000,,-32.2265625,,
2023/08/24 10:37:44.000,,-32.2529296875,,
2023/08/24 10:42:39.000,,-31.5849609375,,
2023/08/24 10:42:49.000,,-31.5107421875,,
2023/08/24 10:53:33.000,,-31.6875,,
2023/08/24 10:53:41.000,,-31.716796875,,
2023/08/24 10:58:39.000,,-30.9765625,,
2023/08/24 11:03:31.000,,-31.443359375,,
2023/08/24 11:03:41.000,,-31.4765625,,
2023/08/24 11:08:53.000,,-31.2041015625,,
2023/08/24 11:14:03.000,,-30.380859375,,
2023/08/24 11:18:59.000,,-31.1337890625,,
2023/08/24 11:24:05.000,,-31.240234375,,
2023/08/24 11:24:19.000,,-30.91015625,,
2023/08/24 10:14:37.000,,-32.3349609375,,
2023/08/24 10:14:52.000,,-32.279296875,,
2023/08/24 10:20:07.000,,-31.9892578125,,
2023/08/24 10:20:17.000,,-31.986328125,,
2023/08/24 10:25:31.000,,-32.0478515625,,
2023/08/24 11:28:13.000,,-30.1328125,,
2023/08/24 11:34:17.000,,-29.2734375,,
2023/08/24 10:37:55.000,,-32.2900390625,,
2023/08/24 10:38:03.000,,-32.291015625,,
2023/08/24 10:43:04.000,,-31.462890625,,
2023/08/24 10:43:19.000,,-31.560546875,,
2023/08/24 10:48:31.000,,-31.490234375,,
2023/08/24 10:53:53.000,,-31.759765625,,
2023/08/24 10:59:01.000,,-31.1220703125,,
2023/08/24 11:03:51.000,,-31.546875,,
2023/08/24 11:04:01.000,,-31.6015625,,
2023/08/24 11:19:21.000,,-31.005859375,,
2023/08/24 11:24:42.000,,-30.337890625,,
2023/08/24 10:14:59.000,,-32.2470703125,,
2023/08/24 10:20:27.000,,-32.072265625,,
2023/08/24 10:20:37.000,,-32.0849609375,,
2023/08/24 10:25:47.000,,-32.1396484375,,
2023/08/24 11:26:30.000,,-30.3251953125,,
2023/08/24 11:28:30.000,,-30.0556640625,,
2023/08/24 11:32:53.000,,-29.1904296875,,
2023/08/24 10:43:29.000,,-31.62109375,,
2023/08/24 10:43:39.000,,-31.6796875,,
2023/08/24 10:48:59.000,,-31.5009765625,,
2023/08/24 10:54:01.000,,-31.791015625,,
2023/08/24 10:54:09.000,,-31.81640625,,
2023/08/24 10:59:16.000,,-31.138671875,,
2023/08/24 10:59:29.000,,-31.0576171875,,
2023/08/24 11:04:11.000,,-31.6640625,,
2023/08/24 11:09:19.000,,-31.33203125,,
2023/08/24 11:14:25.000,,-30.4951171875,,
2023/08/24 11:14:31.000,,-30.56640625,,
2023/08/24 11:14:43.000,,-30.6181640625,,
2023/08/24 11:19:33.000,,-31.12890625,,
2023/08/24 11:24:53.000,,-30.1142578125,,
2023/08/24 10:15:25.000,,-32.275390625,,
2023/08/24 10:15:35.000,,-32.3720703125,,
2023/08/24 10:20:47.000,,-32.2060546875,,
2023/08/24 10:20:57.000,,-32.2197265625,,
2023/08/24 10:26:01.000,,-32.189453125,,
2023/08/24 10:26:15.000,,-32.091796875,,
2023/08/24 11:26:53.000,,-30.439453125,,
2023/08/24 11:28:47.000,,-30.1298828125,,
2023/08/24 11:28:57.000,,-30.220703125,,
2023/08/24 11:33:25.000,,-29.05078125,,
2023/08/24 10:38:24.000,,-32.1826171875,,
2023/08/24 10:38:27.000,,-32.169921875,,
2023/08/24 10:43:49.000,,-31.6904296875,,
2023/08/24 10:43:59.000,,-31.6708984375,,
2023/08/24 10:49:21.000,,-31.1962890625,,
2023/08/24 10:54:23.000,,-32.2890625,,
2023/08/24 10:54:31.000,,-32.2724609375,,
2023/08/24 10:59:41.000,,-31.025390625,,
2023/08/24 11:04:41.000,,-31.4638671875,,
2023/08/24 11:14:58.000,,-30.6064453125,,
2023/08/24 10:15:45.000,,-32.43359375,,
2023/08/24 10:15:55.000,,-32.509765625,,
2023/08/24 10:21:09.000,,-32.2666015625,,
2023/08/24 10:26:27.000,,-31.96484375,,
2023/08/24 10:29:59.000,,-32.3642578125,,
2023/08/24 11:29:17.000,,-30.2421875,,
2023/08/24 10:33:37.000,,-32.787109375,,
2023/08/24 10:38:34.000,,-32.1474609375,,
2023/08/24 10:44:17.000,,-31.533203125,,
2023/08/24 10:49:28.000,,-31.177734375,,
2023/08/24 10:49:29.000,,-31.1806640625,,
2023/08/24 10:54:39.000,,-32.2666015625,,
2023/08/24 11:04:51.000,,-31.3037109375,,
2023/08/24 11:05:01.000,,-31.25,,
2023/08/24 11:09:55.000,,-31.58984375,,
2023/08/24 11:15:11.000,,-30.498046875,,
2023/08/24 11:15:23.000,,-30.46875,,
2023/08/24 11:20:13.000,,-31.5048828125,,
2023/08/24 11:20:28.000,,-31.4619140625,,
2023/08/24 10:16:05.000,,-32.52734375,,
2023/08/24 10:16:12.000,,-32.5263671875,,
2023/08/24 10:21:17.000,,-32.2578125,,
2023/08/24 10:21:27.000,,-32.1962890625,,
2023/08/24 10:21:34.000,,-32.1552734375,,
2023/08/24 10:26:39.000,,-31.9287109375,,
2023/08/24 10:26:47.000,,-31.9658203125,,
2023/08/24 10:33:47.000,,-32.7236328125,,
2023/08/24 10:33:57.000,,-32.6416015625,,
2023/08/24 10:38:57.000,,-32.2568359375,,
2023/08/24 10:39:09.000,,-32.2705078125,,
2023/08/24 10:44:27.000,,-31.4873046875,,
2023/08/24 10:49:43.000,,-31.2666015625,,
2023/08/24 10:49:51.000,,-31.3017578125,,
2023/08/24 10:55:13.000,,-31.7431640625,,
2023/08/24 10:55:20.000,,-31.7294921875,,
2023/08/24 11:00:21.000,,-31.234375,,
2023/08/24 11:00:27.000,,-31.263671875,,
2023/08/24 11:05:16.000,,-31.333984375,,
2023/08/24 11:10:25.000,,-31.662109375,,
2023/08/24 11:20:41.000,,-31.296875,,
2023/08/24 10:16:19.000,,-32.52734375,,
2023/08/24 10:16:27.000,,-32.5146484375,,
2023/08/24 10:21:47.000,,-32.173828125,,
2023/08/24 10:27:01.000,,-32.0517578125,,
2023/08/24 10:27:09.000,,-32.0947265625,,
2023/08/24 10:27:17.000,,-32.1328125,,
2023/08/24 10:30:36.000,,-32.5693359375,,
2023/08/24 10:30:37.000,,-32.5791015625,,
2023/08/24 10:30:44.000,,-32.59375,,
2023/08/24 11:29:45.000,,-29.8505859375,,
2023/08/24 10:34:07.000,,-32.5361328125,,
2023/08/24 10:34:17.000,,-32.5087890625,,
2023/08/24 10:39:24.000,,-32.2529296875,,
2023/08/24 10:39:34.000,,-32.197265625,,
2023/08/24 10:45:03.000,,-31.72265625,,
2023/08/24 10:49:59.000,,-31.3388671875,,
2023/08/24 10:50:13.000,,-31.3701171875,,
2023/08/24 10:55:31.000,,-31.5234375,,
2023/08/24 10:55:36.000,,-31.4951171875,,
2023/08/24 11:00:33.000,,-31.28515625,,
2023/08/24 11:00:43.000,,-31.2998046875,,
2023/08/24 11:05:33.000,,-31.4482421875,,
2023/08/24 11:05:39.000,,-31.466796875,,
2023/08/24 11:10:33.000,,-31.6669921875,,
2023/08/24 11:10:40.000,,-31.6455078125,,
2023/08/24 11:10:41.000,,-31.6337890625,,
2023/08/24 11:15:51.000,,-30.63671875,,
2023/08/24 11:16:01.000,,-30.6806640625,,
2023/08/24 11:20:53.000,,-31.1298828125,,
2023/08/24 10:11:27.000,,-32.4892578125,,
2023/08/24 10:11:35.000,,-32.5146484375,,
2023/08/24 10:16:51.000,,-32.3740234375,,
2023/08/24 10:27:27.000,,-32.1474609375,,
2023/08/24 10:27:37.000,,-32.0703125,,
2023/08/24 11:30:13.000,,-28.962890625,,
2023/08/24 11:30:20.000,,-29.0283203125,,
2023/08/24 11:30:21.000,,-29.0703125,,
2023/08/24 10:39:48.000,,-31.9931640625,,
2023/08/24 10:45:23.000,,-31.8056640625,,
2023/08/24 10:50:21.000,,-31.3251953125,,
2023/08/24 11:00:55.000,,-31.2900390625,,
2023/08/24 11:05:45.000,,-31.4775390625,,
2023/08/24 11:05:54.000,,-31.4443359375,,
2023/08/24 11:10:53.000,,-31.5751953125,,
2023/08/24 11:16:11.000,,-30.7001953125,,
2023/08/24 11:16:21.000,,-30.6826171875,,
2023/08/24 11:21:23.000,,-31.17578125,,
2023/08/24 10:11:45.000,,-32.5029296875,,
2023/08/24 10:11:51.000,,-32.4609375,,
2023/08/24 10:17:07.000,,-32.26171875,,
2023/08/24 10:22:09.000,,-32.3544921875,,
2023/08/24 10:27:47.000,,-32.0029296875,,
2023/08/24 10:31:08.000,,-32.662109375,,
2023/08/24 11:30:31.000,,-29.1826171875,,
2023/08/24 11:30:41.000,,-29.115234375,,
2023/08/24 10:34:45.000,,-32.6396484375,,
2023/08/24 10:34:51.000,,-32.6787109375,,
2023/08/24 10:35:07.000,,-32.615234375,,
2023/08/24 10:40:12.000,,-31.662109375,,
2023/08/24 10:50:49.000,,-31.189453125,,
2023/08/24 10:56:01.000,,-31.5498046875,,
2023/08/24 11:01:04.000,,-31.27734375,,
2023/08/24 11:01:15.000,,-31.3173828125,,
2023/08/24 11:06:01.000,,-31.37890625,,
2023/08/24 11:06:11.000,,-31.3125,,
2023/08/24 11:06:21.000,,-31.3232421875,,
2023/08/24 11:16:31.000,,-30.63671875,,
2023/08/24 11:16:41.000,,-30.62109375,,
2023/08/24 11:21:31.000,,-31.23046875,,
2023/08/24 11:21:45.000,,-31.2578125,,
2023/08/24 10:11:59.000,,-32.32421875,,
2023/08/24 10:17:19.000,,-32.3359375,,
2023/08/24 10:17:25.000,,-32.3701171875,,
2023/08/24 10:22:29.000,,-32.466796875,,
2023/08/24 10:22:37.000,,-32.4677734375,,
2023/08/24 10:28:11.000,,-32.072265625,,
2023/08/24 10:31:49.000,,-32.669921875,,
2023/08/24 10:35:15.000,,-32.5185546875,,
2023/08/24 10:35:21.000,,-32.412109375,,
2023/08/24 10:40:33.000,,-31.6845703125,,
2023/08/24 10:45:49.000,,-31.822265625,,
2023/08/24 10:45:59.000,,-31.810546875,,
2023/08/24 10:50:56.000,,-31.2412109375,,
2023/08/24 10:56:21.000,,-31.6826171875,,
2023/08/24 11:01:33.000,,-31.455078125,,
2023/08/24 11:06:31.000,,-31.40625,,
2023/08/24 11:06:41.000,,-31.4677734375,,
2023/08/24 11:11:31.000,,-31.3134765625,,
2023/08/24 11:11:41.000,,-31.38671875,,
2023/08/24 11:16:51.000,,-30.6572265625,,
2023/08/24 11:17:01.000,,-30.7275390625,,
2023/08/24 11:21:55.000,,-31.1787109375,,
2023/08/24 11:22:05.000,,-31.076171875,,
2023/08/24 10:12:19.000,,-32.0361328125,,
2023/08/24 10:17:35.000,,-32.4541015625,,
2023/08/24 10:17:47.000,,-32.5205078125,,
2023/08/24 10:22:44.000,,-32.462890625,,
2023/08/24 10:22:45.000,,-32.466796875,,
2023/08/24 10:22:57.000,,-32.4619140625,,
2023/08/24 10:28:37.000,,-32.2294921875,,
2023/08/24 10:28:47.000,,-32.2392578125,,
2023/08/24 10:32:04.000,,-32.666015625,,
2023/08/24 11:31:17.000,,-28.96875,,
2023/08/24 10:40:49.000,,-31.7744140625,,
2023/08/24 10:40:56.000,,-31.8095703125,,
2023/08/24 10:46:29.000,,-31.8388671875,,
2023/08/24 10:51:16.000,,-31.3740234375,,
2023/08/24 10:51:37.000,,-31.4169921875,,
2023/08/24 10:56:36.000,,-31.65625,,
2023/08/24 10:56:49.000,,-31.439453125,,
2023/08/24 11:01:41.000,,-31.5283203125,,
2023/08/24 11:06:51.000,,-31.5087890625,,
2023/08/24 11:07:01.000,,-30.9931640625,,
2023/08/24 11:11:53.000,,-31.4599609375,,
2023/08/24 11:12:01.000,,-31.4912109375,,
2023/08/24 11:17:11.000,,-30.7783203125,,
2023/08/24 11:17:21.000,,-30.8994140625,,
2023/08/24 11:22:21.000,,-31.0771484375,,
2023/08/24 10:12:35.000,,-32.03515625,,
2023/08/24 10:18:02.000,,-32.5185546875,,
2023/08/24 10:23:11.000,,-32.427734375,,
2023/08/24 10:28:59.000,,-32.220703125,,
2023/08/24 10:29:07.000,,-32.1630859375,,
2023/08/24 10:32:17.000,,-32.685546875,,
2023/08/24 10:32:29.000,,-32.6748046875,,
2023/08/24 11:31:33.000,,-29.08984375,,
2023/08/24 11:31:43.000,,-29.1298828125,,
2023/08/24 10:35:57.000,,-32.2265625,,
2023/08/24 10:36:09.000,,-32.294921875,,
2023/08/24 10:41:07.000,,-31.81640625,,
2023/08/24 10:51:43.000,,-31.4111328125,,
2023/08/24 10:56:56.000,,-31.322265625,,
2023/08/24 10:57:03.000,,-31.2294921875,,
2023/08/24 10:57:10.000,,-31.220703125,,
2023/08/24 11:02:11.000,,-31.7548828125,,
2023/08/24 11:07:11.000,,-31.025390625,,
2023/08/24 11:12:13.000,,-31.4677734375,,
2023/08/24 11:17:31.000,,-30.9453125,,
2023/08/24 11:17:41.000,,-31.0107421875,,
2023/08/24 11:22:31.000,,-31.1591796875,,
2023/08/24 10:12:55.000,,-32.150390625,,
2023/08/24 10:13:02.000,,-32.18359375,,
2023/08/24 10:18:17.000,,-32.369140625,,
2023/08/24 10:18:24.000,,-32.25390625,,
2023/08/24 10:18:25.000,,-32.2099609375,,
2023/08/24 10:29:17.000,,-32.10546875,,
2023/08/24 10:32:51.000,,-32.6884765625,,
2023/08/24 11:31:53.000,,-29.14453125,,
2023/08/24 11:32:03.000,,-29.091796875,,
2023/08/24 10:36:24.000,,-32.396484375,,
2023/08/24 10:46:53.000,,-31.9921875,,
2023/08/24 10:47:01.000,,-32.0107421875,,
2023/08/24 10:51:59.000,,-31.3134765625,,
2023/08/24 10:52:09.000,,-31.2919921875,,
2023/08/24 10:57:19.000,,-31.244140625,,
2023/08/24 10:57:29.000,,-31.3017578125,,
2023/08/24 11:02:21.000,,-31.7958984375,,
2023/08/24 11:07:25.000,,-30.95703125,,
2023/08/24 11:12:35.000,,-31.1435546875,,
2023/08/24 11:17:51.000,,-31.0478515625,,
2023/08/24 11:17:59.000,,-31.0947265625,,
2023/08/24 11:22:53.000,,-31.2724609375,,
2023/08/24 11:23:03.000,,-31.2763671875,,
2023/08/24 10:13:14.000,,-32.1689453125,,
2023/08/24 10:13:28.000,,-32.0673828125,,
2023/08/24 10:13:29.000,,-32.056640625,,
2023/08/24 10:18:35.000,,-32.025390625,,
2023/08/24 10:18:45.000,,-31.9306640625,,
2023/08/24 10:23:57.000,,-32.62109375,,
